Segment,Product,Date,Quantity,Unique Purchases,Avg. Price,Product Revenue,Avg. QTY,Redistributed Price,Days since Day 1
W,Product B,23/03/2017,3,3,867.55,2602.66,1,867.55,478
Y,Product B ,23/03/2017,3,3,867.55,2602.66,1,867.55,478
Y,Product A,23/03/2017,0,0,#DIV/0!,0,0,N/A,478
Z,Product A,23/03/2017,0,0,#DIV/0!,0,0,N/A,478
X,Product B,23/03/2017,0,0,#DIV/0!,0,0,N/A,478
Z,Product B,23/03/2017,0,0,#DIV/0!,0,0,N/A,478
W,Product B,24/03/2017,3,3,883.33,2649.98,1,883.33,479
Y,Product B ,24/03/2017,3,3,883.33,2649.98,1,883.33,479
W,Product A,24/03/2017,2,2,725.22,1450.44,1,725.22,479
X,Product A,24/03/2017,1,1,725.22,725.22,1,725.22,479
Y,Product A,24/03/2017,0,0,#DIV/0!,0,0,N/A,479
Z,Product A,24/03/2017,0,0,#DIV/0!,0,0,N/A,479
X,Product B,24/03/2017,0,0,#DIV/0!,0,0,N/A,479
Z,Product B,24/03/2017,0,0,#DIV/0!,0,0,N/A,479
W,Product A,25/03/2017,4,4,574.15,2296.61,1,574.15,480
X,Product A,25/03/2017,4,4,574.15,2296.61,1,574.15,480
W,Product B,25/03/2017,2,2,946.42,1892.84,1,946.42,480
Y,Product B ,25/03/2017,2,2,946.42,1892.84,1,946.42,480
Y,Product A,25/03/2017,0,0,#DIV/0!,0,0,N/A,480
Z,Product A,25/03/2017,0,0,#DIV/0!,0,0,N/A,480
X,Product B,25/03/2017,0,0,#DIV/0!,0,0,N/A,480
Z,Product B,25/03/2017,0,0,#DIV/0!,0,0,N/A,480
W,Product B,26/03/2017,5,5,918.03,4590.14,1,918.03,481
Y,Product B ,26/03/2017,5,5,918.03,4590.14,1,918.03,481
W,Product A,26/03/2017,3,3,575.62,1726.86,1,575.62,481
X,Product A,26/03/2017,2,2,500.82,1001.64,1,500.82,481
Y,Product A,26/03/2017,0,0,#DIV/0!,0,0,N/A,481
Z,Product A,26/03/2017,0,0,#DIV/0!,0,0,N/A,481
X,Product B,26/03/2017,0,0,#DIV/0!,0,0,N/A,481
Z,Product B,26/03/2017,0,0,#DIV/0!,0,0,N/A,481
W,Product B,27/03/2017,7,7,838.26,5867.8,1,838.26,482
Y,Product B ,27/03/2017,7,7,838.26,5867.8,1,838.26,482
W,Product A,27/03/2017,6,6,534.49,3206.93,1,534.49,482
X,Product A,27/03/2017,6,6,534.49,3206.93,1,534.49,482
Y,Product A,27/03/2017,1,1,616.44,616.44,1,616.44,482
Z,Product A,27/03/2017,1,1,616.44,616.44,1,616.44,482
X,Product B,27/03/2017,0,0,#DIV/0!,0,0,N/A,482
Z,Product B,27/03/2017,0,0,#DIV/0!,0,0,N/A,482
W,Product A,28/03/2017,5,5,630.42,3152.1,1,630.42,483
X,Product A,28/03/2017,5,5,630.42,3152.1,1,630.42,483
W,Product B,28/03/2017,4,4,946.42,3785.68,1,946.42,483
Y,Product B ,28/03/2017,4,4,946.42,3785.68,1,946.42,483
Y,Product A,28/03/2017,0,0,#DIV/0!,0,0,N/A,483
Z,Product A,28/03/2017,0,0,#DIV/0!,0,0,N/A,483
X,Product B,28/03/2017,0,0,#DIV/0!,0,0,N/A,483
Z,Product B,28/03/2017,0,0,#DIV/0!,0,0,N/A,483
W,Product A,29/03/2017,4,4,588.79,2355.15,1,588.79,484
X,Product A,29/03/2017,4,4,588.79,2355.15,1,588.79,484
Y,Product A,29/03/2017,1,1,725.22,725.22,1,725.22,484
Z,Product A,29/03/2017,1,1,725.22,725.22,1,725.22,484
W,Product B,29/03/2017,0,0,#DIV/0!,0,0,N/A,484
X,Product B,29/03/2017,0,0,#DIV/0!,0,0,N/A,484
Z,Product B,29/03/2017,0,0,#DIV/0!,0,0,N/A,484
Y,Product B ,29/03/2017,0,0,#DIV/0!,0,0,N/A,484
W,Product A,30/03/2017,5,5,640.26,3201.32,1,640.26,485
X,Product A,30/03/2017,5,5,640.26,3201.32,1,640.26,485
W,Product B,30/03/2017,4,4,946.42,3785.68,1,946.42,485
Y,Product B ,30/03/2017,4,4,946.42,3785.68,1,946.42,485
Y,Product A,30/03/2017,0,0,#DIV/0!,0,0,N/A,485
Z,Product A,30/03/2017,0,0,#DIV/0!,0,0,N/A,485
X,Product B,30/03/2017,0,0,#DIV/0!,0,0,N/A,485
Z,Product B,30/03/2017,0,0,#DIV/0!,0,0,N/A,485
W,Product A,31/03/2017,6,6,685.72,4114.32,1,685.72,486
X,Product A,31/03/2017,6,6,685.72,4114.32,1,685.72,486
W,Product B,31/03/2017,2,2,804.46,1608.91,1,804.46,486
Y,Product B ,31/03/2017,2,2,804.46,1608.91,1,804.46,486
Y,Product A,31/03/2017,1,1,725.22,725.22,1,725.22,486
Z,Product A,31/03/2017,1,1,725.22,725.22,1,725.22,486
X,Product B,31/03/2017,0,0,#DIV/0!,0,0,N/A,486
Z,Product B,31/03/2017,0,0,#DIV/0!,0,0,N/A,486
W,Product A,01/04/2017,3,3,651.01,1953.04,1,651.01,487
X,Product A,01/04/2017,2,2,653.41,1306.82,1,653.41,487
W,Product B,01/04/2017,2,2,875.44,1750.88,1,875.44,487
Y,Product B ,01/04/2017,2,2,875.44,1750.88,1,875.44,487
Y,Product A,01/04/2017,0,0,#DIV/0!,0,0,N/A,487
Z,Product A,01/04/2017,0,0,#DIV/0!,0,0,N/A,487
X,Product B,01/04/2017,0,0,#DIV/0!,0,0,N/A,487
Z,Product B,01/04/2017,0,0,#DIV/0!,0,0,N/A,487
W,Product A,02/04/2017,3,3,432.68,1298.05,1,432.68,488
W,Product B,02/04/2017,3,3,946.42,2839.26,1,946.42,488
Y,Product B ,02/04/2017,3,3,946.42,2839.26,1,946.42,488
X,Product A,02/04/2017,2,2,637.25,1274.51,1,637.25,488
Y,Product A,02/04/2017,1,1,549.29,549.29,1,549.29,488
Z,Product A,02/04/2017,1,1,549.29,549.29,1,549.29,488
X,Product B,02/04/2017,0,0,#DIV/0!,0,0,N/A,488
Z,Product B,02/04/2017,0,0,#DIV/0!,0,0,N/A,488
W,Product A,03/04/2017,3,3,688.96,2066.88,1,688.96,489
X,Product A,03/04/2017,2,2,670.83,1341.66,1,670.83,489
W,Product B,03/04/2017,2,2,946.42,1892.84,1,946.42,489
Y,Product B ,03/04/2017,2,2,946.42,1892.84,1,946.42,489
X,Product B,03/04/2017,1,1,946.42,946.42,1,946.42,489
Z,Product B,03/04/2017,1,1,946.42,946.42,1,946.42,489
Y,Product A,03/04/2017,0,0,#DIV/0!,0,0,N/A,489
Z,Product A,03/04/2017,0,0,#DIV/0!,0,0,N/A,489
W,Product A,04/04/2017,7,7,646.89,4528.2,1,646.89,490
W,Product B,04/04/2017,6,6,741.18,4447.07,1,741.18,490
Y,Product B ,04/04/2017,6,6,741.18,4447.07,1,741.18,490
X,Product A,04/04/2017,5,5,625.03,3125.16,1,625.03,490
X,Product B,04/04/2017,2,2,737.31,1474.61,1,737.31,490
Z,Product B,04/04/2017,2,2,737.31,1474.61,1,737.31,490
Y,Product A,04/04/2017,0,0,#DIV/0!,0,0,N/A,490
Z,Product A,04/04/2017,0,0,#DIV/0!,0,0,N/A,490
W,Product B,05/04/2017,13,10,1010.54,10105.44,1.3,777.34,491
Y,Product B ,05/04/2017,13,10,1010.54,10105.44,1.3,777.34,491
W,Product A,05/04/2017,4,4,637.79,2551.15,1,637.79,491
X,Product A,05/04/2017,4,4,637.79,2551.15,1,637.79,491
Y,Product A,05/04/2017,0,0,#DIV/0!,0,0,N/A,491
Z,Product A,05/04/2017,0,0,#DIV/0!,0,0,N/A,491
X,Product B,05/04/2017,0,0,#DIV/0!,0,0,N/A,491
Z,Product B,05/04/2017,0,0,#DIV/0!,0,0,N/A,491
W,Product A,06/04/2017,4,4,691.31,2765.24,1,691.31,492
X,Product A,06/04/2017,4,4,691.31,2765.24,1,691.31,492
W,Product B,06/04/2017,2,2,802.36,1604.73,1,802.36,492
Y,Product A,06/04/2017,1,1,725.22,725.22,1,725.22,492
Z,Product A,06/04/2017,1,1,725.22,725.22,1,725.22,492
Y,Product B ,06/04/2017,1,1,737.31,737.31,1,737.31,492
X,Product B,06/04/2017,0,0,#DIV/0!,0,0,N/A,492
Z,Product B,06/04/2017,0,0,#DIV/0!,0,0,N/A,492
W,Product A,07/04/2017,2,2,725.22,1450.44,1,725.22,493
W,Product B,07/04/2017,1,1,662.49,662.49,1,662.49,493
Y,Product B ,07/04/2017,1,1,662.49,662.49,1,662.49,493
X,Product A,07/04/2017,1,1,725.22,725.22,1,725.22,493
Y,Product A,07/04/2017,1,1,725.22,725.22,1,725.22,493
Z,Product A,07/04/2017,1,1,725.22,725.22,1,725.22,493
X,Product B,07/04/2017,0,0,#DIV/0!,0,0,N/A,493
Z,Product B,07/04/2017,0,0,#DIV/0!,0,0,N/A,493
W,Product B,08/04/2017,1,1,946.42,946.42,1,946.42,494
W,Product A,08/04/2017,0,0,#DIV/0!,0,0,N/A,494
X,Product A,08/04/2017,0,0,#DIV/0!,0,0,N/A,494
Y,Product A,08/04/2017,0,0,#DIV/0!,0,0,N/A,494
Z,Product A,08/04/2017,0,0,#DIV/0!,0,0,N/A,494
X,Product B,08/04/2017,0,0,#DIV/0!,0,0,N/A,494
Z,Product B,08/04/2017,0,0,#DIV/0!,0,0,N/A,494
Y,Product B ,08/04/2017,0,0,#DIV/0!,0,0,N/A,494
W,Product A,09/04/2017,4,4,636.92,2547.67,1,636.92,495
X,Product A,09/04/2017,2,2,616.44,1232.87,1,616.44,495
Y,Product A,09/04/2017,1,1,725.22,725.22,1,725.22,495
Z,Product A,09/04/2017,1,1,725.22,725.22,1,725.22,495
W,Product B,09/04/2017,1,1,946.42,946.42,1,946.42,495
X,Product B,09/04/2017,0,0,#DIV/0!,0,0,N/A,495
Z,Product B,09/04/2017,0,0,#DIV/0!,0,0,N/A,495
Y,Product B ,09/04/2017,0,0,#DIV/0!,0,0,N/A,495
W,Product A,10/04/2017,14,14,595.03,8330.39,1,595.03,496
X,Product A,10/04/2017,14,14,595.03,8330.39,1,595.03,496
W,Product B,10/04/2017,3,3,820.23,2460.69,1,820.23,496
Y,Product B ,10/04/2017,3,3,820.23,2460.69,1,820.23,496
X,Product B,10/04/2017,1,1,946.42,946.42,1,946.42,496
Z,Product B,10/04/2017,1,1,946.42,946.42,1,946.42,496
Y,Product A,10/04/2017,0,0,#DIV/0!,0,0,N/A,496
Z,Product A,10/04/2017,0,0,#DIV/0!,0,0,N/A,496
W,Product A,11/04/2017,16,16,616.51,9864.1,1,616.51,497
X,Product A,11/04/2017,15,15,614.53,9217.88,1,614.53,497
Y,Product A,11/04/2017,5,5,601.6,3008,1,601.6,497
Z,Product A,11/04/2017,5,5,601.6,3008,1,601.6,497
W,Product B,11/04/2017,1,1,946.42,946.42,1,946.42,497
Y,Product B ,11/04/2017,1,1,946.42,946.42,1,946.42,497
X,Product B,11/04/2017,0,0,#DIV/0!,0,0,N/A,497
Z,Product B,11/04/2017,0,0,#DIV/0!,0,0,N/A,497
W,Product A,12/04/2017,23,23,626.74,14414.97,1,626.74,498
X,Product A,12/04/2017,21,21,624.88,13122.53,1,624.88,498
Y,Product A,12/04/2017,3,3,635.69,1907.06,1,635.69,498
Z,Product A,12/04/2017,3,3,635.69,1907.06,1,635.69,498
W,Product B,12/04/2017,2,2,757.14,1514.27,1,757.14,498
Y,Product B ,12/04/2017,1,1,662.49,662.49,1,662.49,498
X,Product B,12/04/2017,0,0,#DIV/0!,0,0,N/A,498
Z,Product B,12/04/2017,0,0,#DIV/0!,0,0,N/A,498
W,Product A,13/04/2017,11,11,596.9,6565.93,1,596.9,499
X,Product A,13/04/2017,11,11,596.9,6565.93,1,596.9,499
Y,Product A,13/04/2017,2,2,551.62,1103.24,1,551.62,499
Z,Product A,13/04/2017,2,2,551.62,1103.24,1,551.62,499
W,Product B,13/04/2017,0,0,#DIV/0!,0,0,N/A,499
X,Product B,13/04/2017,0,0,#DIV/0!,0,0,N/A,499
Z,Product B,13/04/2017,0,0,#DIV/0!,0,0,N/A,499
Y,Product B ,13/04/2017,0,0,#DIV/0!,0,0,N/A,499
W,Product A,14/04/2017,20,20,604.78,12095.69,1,604.78,500
X,Product A,14/04/2017,16,16,603.45,9655.14,1,603.45,500
Y,Product A,14/04/2017,3,3,613.91,1841.73,1,613.91,500
Z,Product A,14/04/2017,3,3,613.91,1841.73,1,613.91,500
W,Product B,14/04/2017,1,1,804.46,804.46,1,804.46,500
Y,Product B ,14/04/2017,1,1,804.46,804.46,1,804.46,500
X,Product B,14/04/2017,0,0,#DIV/0!,0,0,N/A,500
Z,Product B,14/04/2017,0,0,#DIV/0!,0,0,N/A,500
W,Product A,15/04/2017,25,25,615.11,15377.82,1,615.11,501
X,Product A,15/04/2017,22,22,612.31,13470.76,1,612.31,501
Y,Product A,15/04/2017,3,3,635.69,1907.06,1,635.69,501
Z,Product A,15/04/2017,3,3,635.69,1907.06,1,635.69,501
W,Product B,15/04/2017,2,2,851.78,1703.56,1,851.78,501
Y,Product B ,15/04/2017,2,2,851.78,1703.56,1,851.78,501
X,Product B,15/04/2017,0,0,#DIV/0!,0,0,N/A,501
Z,Product B,15/04/2017,0,0,#DIV/0!,0,0,N/A,501
W,Product A,16/04/2017,25,25,597.59,14939.69,1,597.59,502
X,Product A,16/04/2017,21,21,589.83,12386.41,1,589.83,502
Y,Product A,16/04/2017,1,1,549.29,549.29,1,549.29,502
Z,Product A,16/04/2017,1,1,549.29,549.29,1,549.29,502
W,Product B,16/04/2017,1,1,946.42,946.42,1,946.42,502
Y,Product B ,16/04/2017,1,1,946.42,946.42,1,946.42,502
X,Product B,16/04/2017,0,0,#DIV/0!,0,0,N/A,502
Z,Product B,16/04/2017,0,0,#DIV/0!,0,0,N/A,502
W,Product A,17/04/2017,50,44,611.24,26894.35,1.14,537.89,503
X,Product A,17/04/2017,43,37,606.32,22434.01,1.16,521.72,503
Y,Product A,17/04/2017,4,4,638.32,2553.28,1,638.32,503
Z,Product A,17/04/2017,4,4,638.32,2553.28,1,638.32,503
W,Product B,17/04/2017,1,1,804.46,804.46,1,804.46,503
Y,Product B ,17/04/2017,1,1,804.46,804.46,1,804.46,503
X,Product B,17/04/2017,0,0,#DIV/0!,0,0,N/A,503
Z,Product B,17/04/2017,0,0,#DIV/0!,0,0,N/A,503
W,Product A,18/04/2017,10,10,572.23,5722.29,1,572.23,504
X,Product A,18/04/2017,9,9,569.61,5126.47,1,569.61,504
W,Product B,18/04/2017,5,5,899.1,4495.5,1,899.1,504
Y,Product B ,18/04/2017,4,4,887.27,3549.08,1,887.27,504
Y,Product A,18/04/2017,1,1,562.72,562.72,1,562.72,504
Z,Product A,18/04/2017,1,1,562.72,562.72,1,562.72,504
X,Product B,18/04/2017,0,0,#DIV/0!,0,0,N/A,504
Z,Product B,18/04/2017,0,0,#DIV/0!,0,0,N/A,504
W,Product A,19/04/2017,7,7,610,4270.03,1,610,505
X,Product A,19/04/2017,6,6,601.33,3608.01,1,601.33,505
W,Product B,19/04/2017,2,2,946.42,1892.84,1,946.42,505
Y,Product A,19/04/2017,0,0,#DIV/0!,0,0,N/A,505
Z,Product A,19/04/2017,0,0,#DIV/0!,0,0,N/A,505
X,Product B,19/04/2017,0,0,#DIV/0!,0,0,N/A,505
Z,Product B,19/04/2017,0,0,#DIV/0!,0,0,N/A,505
Y,Product B ,19/04/2017,0,0,#DIV/0!,0,0,N/A,505
W,Product A,20/04/2017,9,9,524.88,4723.88,1,524.88,506
X,Product A,20/04/2017,8,8,520.15,4161.17,1,520.15,506
Y,Product A,20/04/2017,1,1,562.72,562.72,1,562.72,506
Z,Product A,20/04/2017,1,1,562.72,562.72,1,562.72,506
W,Product B,20/04/2017,1,1,851.78,851.78,1,851.78,506
Y,Product B ,20/04/2017,1,1,851.78,851.78,1,851.78,506
X,Product B,20/04/2017,0,0,#DIV/0!,0,0,N/A,506
Z,Product B,20/04/2017,0,0,#DIV/0!,0,0,N/A,506
W,Product A,21/04/2017,5,5,602.44,3012.19,1,602.44,507
X,Product A,21/04/2017,3,3,595.82,1787.45,1,595.82,507
Y,Product A,21/04/2017,0,0,#DIV/0!,0,0,N/A,507
Z,Product A,21/04/2017,0,0,#DIV/0!,0,0,N/A,507
W,Product B,21/04/2017,0,0,#DIV/0!,0,0,N/A,507
X,Product B,21/04/2017,0,0,#DIV/0!,0,0,N/A,507
Z,Product B,21/04/2017,0,0,#DIV/0!,0,0,N/A,507
Y,Product B ,21/04/2017,0,0,#DIV/0!,0,0,N/A,507
W,Product A,22/04/2017,7,5,521.77,2608.83,1.4,372.69,508
X,Product A,22/04/2017,7,5,521.77,2608.83,1.4,372.69,508
W,Product B,22/04/2017,2,2,946.42,1892.84,1,946.42,508
Y,Product B ,22/04/2017,2,2,946.42,1892.84,1,946.42,508
Y,Product A,22/04/2017,1,1,662.02,662.02,1,662.02,508
Z,Product A,22/04/2017,1,1,662.02,662.02,1,662.02,508
X,Product B,22/04/2017,0,0,#DIV/0!,0,0,N/A,508
Z,Product B,22/04/2017,0,0,#DIV/0!,0,0,N/A,508
W,Product A,23/04/2017,12,12,645.47,7745.63,1,645.47,509
X,Product A,23/04/2017,9,9,639.95,5759.57,1,639.95,509
Y,Product A,23/04/2017,1,1,662.02,662.02,1,662.02,509
Z,Product A,23/04/2017,1,1,662.02,662.02,1,662.02,509
W,Product B,23/04/2017,1,1,946.42,946.42,1,946.42,509
Y,Product B ,23/04/2017,1,1,946.42,946.42,1,946.42,509
X,Product B,23/04/2017,0,0,#DIV/0!,0,0,N/A,509
Z,Product B,23/04/2017,0,0,#DIV/0!,0,0,N/A,509
W,Product A,24/04/2017,14,14,636.01,8904.17,1,636.01,510
X,Product A,24/04/2017,12,12,631.68,7580.13,1,631.68,510
Y,Product A,24/04/2017,1,1,662.02,662.02,1,662.02,510
Z,Product A,24/04/2017,1,1,662.02,662.02,1,662.02,510
W,Product B,24/04/2017,0,0,#DIV/0!,0,0,N/A,510
X,Product B,24/04/2017,0,0,#DIV/0!,0,0,N/A,510
Z,Product B,24/04/2017,0,0,#DIV/0!,0,0,N/A,510
Y,Product B ,24/04/2017,0,0,#DIV/0!,0,0,N/A,510
W,Product A,25/04/2017,5,5,602.44,3012.19,1,602.44,511
X,Product A,25/04/2017,5,5,602.44,3012.19,1,602.44,511
W,Product B,25/04/2017,1,1,946.42,946.42,1,946.42,511
Y,Product A,25/04/2017,0,0,#DIV/0!,0,0,N/A,511
Z,Product A,25/04/2017,0,0,#DIV/0!,0,0,N/A,511
X,Product B,25/04/2017,0,0,#DIV/0!,0,0,N/A,511
Z,Product B,25/04/2017,0,0,#DIV/0!,0,0,N/A,511
Y,Product B ,25/04/2017,0,0,#DIV/0!,0,0,N/A,511
W,Product A,26/04/2017,15,11,591.16,6502.81,1.36,433.52,512
X,Product A,26/04/2017,14,10,584.08,5840.79,1.4,417.2,512
Y,Product A,26/04/2017,3,3,644.69,1934.08,1,644.69,512
Z,Product A,26/04/2017,3,3,644.69,1934.08,1,644.69,512
W,Product B,26/04/2017,3,3,899.1,2697.3,1,899.1,512
Y,Product B ,26/04/2017,2,2,875.44,1750.88,1,875.44,512
X,Product B,26/04/2017,0,0,#DIV/0!,0,0,N/A,512
Z,Product B,26/04/2017,0,0,#DIV/0!,0,0,N/A,512
W,Product A,27/04/2017,3,3,578.49,1735.47,1,578.49,513
X,Product A,27/04/2017,3,3,578.49,1735.47,1,578.49,513
W,Product B,27/04/2017,1,1,662.49,662.49,1,662.49,513
Y,Product B ,27/04/2017,1,1,662.49,662.49,1,662.49,513
Y,Product A,27/04/2017,0,0,#DIV/0!,0,0,N/A,513
Z,Product A,27/04/2017,0,0,#DIV/0!,0,0,N/A,513
X,Product B,27/04/2017,0,0,#DIV/0!,0,0,N/A,513
Z,Product B,27/04/2017,0,0,#DIV/0!,0,0,N/A,513
W,Product A,28/04/2017,6,6,567.96,3407.74,1,567.96,514
X,Product A,28/04/2017,4,4,577.29,2309.17,1,577.29,514
Y,Product A,28/04/2017,0,0,#DIV/0!,0,0,N/A,514
Z,Product A,28/04/2017,0,0,#DIV/0!,0,0,N/A,514
W,Product B,28/04/2017,0,0,#DIV/0!,0,0,N/A,514
X,Product B,28/04/2017,0,0,#DIV/0!,0,0,N/A,514
Z,Product B,28/04/2017,0,0,#DIV/0!,0,0,N/A,514
Y,Product B ,28/04/2017,0,0,#DIV/0!,0,0,N/A,514
W,Product A,29/04/2017,7,7,580.82,4065.74,1,580.82,515
X,Product A,29/04/2017,5,5,574.05,2870.23,1,574.05,515
Y,Product A,29/04/2017,2,2,597.75,1195.51,1,597.75,515
Z,Product A,29/04/2017,2,2,597.75,1195.51,1,597.75,515
W,Product B,29/04/2017,2,2,899.1,1798.2,1,899.1,515
Y,Product B ,29/04/2017,2,2,899.1,1798.2,1,899.1,515
X,Product B,29/04/2017,0,0,#DIV/0!,0,0,N/A,515
Z,Product B,29/04/2017,0,0,#DIV/0!,0,0,N/A,515
W,Product A,30/04/2017,6,6,623.65,3741.91,1,623.65,516
X,Product A,30/04/2017,6,6,623.65,3741.91,1,623.65,516
Y,Product A,30/04/2017,0,0,#DIV/0!,0,0,N/A,516
Z,Product A,30/04/2017,0,0,#DIV/0!,0,0,N/A,516
W,Product B,30/04/2017,0,0,#DIV/0!,0,0,N/A,516
X,Product B,30/04/2017,0,0,#DIV/0!,0,0,N/A,516
Z,Product B,30/04/2017,0,0,#DIV/0!,0,0,N/A,516
Y,Product B ,30/04/2017,0,0,#DIV/0!,0,0,N/A,516
W,Product A,01/05/2017,14,13,663.51,8625.62,1.08,616.12,517
X,Product A,01/05/2017,11,10,678.39,6783.89,1.1,616.72,517
Y,Product A,01/05/2017,2,2,613.55,1227.11,1,613.55,517
Z,Product A,01/05/2017,2,2,613.55,1227.11,1,613.55,517
W,Product B,01/05/2017,2,2,875.44,1750.88,1,875.44,517
Y,Product B ,01/05/2017,2,2,875.44,1750.88,1,875.44,517
X,Product B,01/05/2017,0,0,#DIV/0!,0,0,N/A,517
Z,Product B,01/05/2017,0,0,#DIV/0!,0,0,N/A,517
W,Product B,02/05/2017,5,4,955.88,3823.54,1.25,764.71,518
Y,Product B ,02/05/2017,5,4,955.88,3823.54,1.25,764.71,518
W,Product A,02/05/2017,5,5,706.26,3531.3,1,706.26,518
X,Product A,02/05/2017,5,5,706.26,3531.3,1,706.26,518
Y,Product A,02/05/2017,2,2,701.52,1403.04,1,701.52,518
Z,Product A,02/05/2017,2,2,701.52,1403.04,1,701.52,518
X,Product B,02/05/2017,0,0,#DIV/0!,0,0,N/A,518
Z,Product B,02/05/2017,0,0,#DIV/0!,0,0,N/A,518
W,Product B,03/05/2017,6,6,867.55,5205.31,1,867.55,519
W,Product A,03/05/2017,5,5,650.23,3251.13,1,650.23,519
Y,Product B ,03/05/2017,5,5,851.78,4258.89,1,851.78,519
X,Product A,03/05/2017,4,4,631.48,2525.91,1,631.48,519
Y,Product A,03/05/2017,1,1,542.86,542.86,1,542.86,519
Z,Product A,03/05/2017,1,1,542.86,542.86,1,542.86,519
X,Product B,03/05/2017,1,1,757.14,757.14,1,757.14,519
Z,Product B,03/05/2017,1,1,757.14,757.14,1,757.14,519
W,Product A,04/05/2017,14,7,552.45,3867.14,2,276.22,520
W,Product B,04/05/2017,7,7,843.67,5905.66,1,843.67,520
Y,Product B ,04/05/2017,7,7,843.67,5905.66,1,843.67,520
X,Product A,04/05/2017,6,6,618.78,3712.68,1,618.78,520
X,Product B,04/05/2017,1,1,851.78,851.78,1,851.78,520
Z,Product B,04/05/2017,1,1,851.78,851.78,1,851.78,520
Y,Product A,04/05/2017,0,0,#DIV/0!,0,0,N/A,520
Z,Product A,04/05/2017,0,0,#DIV/0!,0,0,N/A,520
W,Product B,05/05/2017,7,7,895.04,6265.3,1,895.04,521
Y,Product B ,05/05/2017,7,7,895.04,6265.3,1,895.04,521
W,Product A,05/05/2017,3,3,653.9,1961.7,1,653.9,521
X,Product A,05/05/2017,3,3,653.9,1961.7,1,653.9,521
X,Product B,05/05/2017,2,2,946.42,1892.84,1,946.42,521
Z,Product B,05/05/2017,2,2,946.42,1892.84,1,946.42,521
Y,Product A,05/05/2017,1,1,756.82,756.82,1,756.82,521
Z,Product A,05/05/2017,1,1,756.82,756.82,1,756.82,521
W,Product A,06/05/2017,5,5,628.02,3140.09,1,628.02,522
X,Product A,06/05/2017,5,5,628.02,3140.09,1,628.02,522
Y,Product A,06/05/2017,3,3,627.42,1882.25,1,627.42,522
Z,Product A,06/05/2017,3,3,627.42,1882.25,1,627.42,522
W,Product B,06/05/2017,0,0,#DIV/0!,0,0,N/A,522
X,Product B,06/05/2017,0,0,#DIV/0!,0,0,N/A,522
Z,Product B,06/05/2017,0,0,#DIV/0!,0,0,N/A,522
Y,Product B ,06/05/2017,0,0,#DIV/0!,0,0,N/A,522
W,Product B,07/05/2017,3,3,889.63,2668.9,1,889.63,523
Y,Product B ,07/05/2017,3,3,889.63,2668.9,1,889.63,523
W,Product A,07/05/2017,2,2,641.31,1282.61,1,641.31,523
X,Product A,07/05/2017,2,2,641.31,1282.61,1,641.31,523
Y,Product A,07/05/2017,1,1,662.02,662.02,1,662.02,523
Z,Product A,07/05/2017,1,1,662.02,662.02,1,662.02,523
X,Product B,07/05/2017,0,0,#DIV/0!,0,0,N/A,523
Z,Product B,07/05/2017,0,0,#DIV/0!,0,0,N/A,523
W,Product B,08/05/2017,9,9,904.36,8139.21,1,904.36,524
Y,Product B ,08/05/2017,8,8,899.1,7192.79,1,899.1,524
W,Product A,08/05/2017,4,4,479.76,1919.04,1,479.76,524
X,Product A,08/05/2017,4,4,479.76,1919.04,1,479.76,524
Y,Product A,08/05/2017,1,1,756.82,756.82,1,756.82,524
Z,Product A,08/05/2017,1,1,756.82,756.82,1,756.82,524
X,Product B,08/05/2017,0,0,#DIV/0!,0,0,N/A,524
Z,Product B,08/05/2017,0,0,#DIV/0!,0,0,N/A,524
W,Product A,09/05/2017,10,10,641.4,6414.01,1,641.4,525
X,Product A,09/05/2017,9,9,652.35,5871.15,1,652.35,525
W,Product B,09/05/2017,6,6,889.63,5337.81,1,889.63,525
Y,Product B ,09/05/2017,5,5,912.35,4561.74,1,912.35,525
Y,Product A,09/05/2017,0,0,#DIV/0!,0,0,N/A,525
Z,Product A,09/05/2017,0,0,#DIV/0!,0,0,N/A,525
X,Product B,09/05/2017,0,0,#DIV/0!,0,0,N/A,525
Z,Product B,09/05/2017,0,0,#DIV/0!,0,0,N/A,525
W,Product A,10/05/2017,12,12,638.27,7659.19,1,638.27,526
X,Product A,10/05/2017,10,10,633.52,6335.15,1,633.52,526
Y,Product A,10/05/2017,3,3,542.86,1628.57,1,542.86,526
Z,Product A,10/05/2017,3,3,542.86,1628.57,1,542.86,526
W,Product B,10/05/2017,3,3,946.42,2839.26,1,946.42,526
Y,Product B ,10/05/2017,3,3,946.42,2839.26,1,946.42,526
X,Product B,10/05/2017,0,0,#DIV/0!,0,0,N/A,526
Z,Product B,10/05/2017,0,0,#DIV/0!,0,0,N/A,526
W,Product A,11/05/2017,14,14,630.11,8821.58,1,630.11,527
X,Product A,11/05/2017,13,13,636.83,8278.73,1,636.83,527
W,Product B,11/05/2017,10,10,936.96,9369.56,1,936.96,527
Y,Product B ,11/05/2017,7,7,932.9,6530.3,1,932.9,527
Y,Product A,11/05/2017,2,2,503.14,1006.27,1,503.14,527
Z,Product A,11/05/2017,2,2,503.14,1006.27,1,503.14,527
X,Product B,11/05/2017,1,1,946.42,946.42,1,946.42,527
Z,Product B,11/05/2017,1,1,946.42,946.42,1,946.42,527
W,Product A,12/05/2017,6,6,604.31,3625.88,1,604.31,528
